PointArng, TriangleSize, Extension, Spread, Limit, PerpSym, ParallelSym, OrthoNorm, Volume,GraspIt_Volume,GraspIt_Epsilon,GraspIt_ContactEnergy,GraspIt_AutograspQuality, Hand_Qx, Hand_Qy, Hand_Qz,Hand_Qw,Hand_x,Hand_y,Hand_z, ObjectName, Object_Qx, Object_Qy, Object_Qz,Object_Qw,Object_x,Object_y,Object_Qz, Start_Position,1.39E+18,Succ_Rate,
0.860624924,0.000349059,0.042778501,0.781124,0.819966281,0.00018393,8.80E-05,0.895962277,4.15E-05,0.00259,-2.00E+05,35.7975,2.00E+07,-0.191210489,0.888587839,0.303092983,0.286329956,0.330074752,0.004965625,-0.150576002, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,4,
0.793837389,0.000142995,0.214885505,0.750532,0.958749393,0.000181139,9.02E-05,1.466465071,3.64E-05,0.000458,-2.00E+05,38.6527,2.00E+07,-0.134156141,0.866805066,0.480050772,-0.014225478,0.359158005,-0.013601773,-0.151215381, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,9,
0.982010617,8.88E-05,0.0002625,0.873611,0.61815781,0.000197065,0.000104835,1.464186732,0.000356477,0.000726,-2.00E+05,16.693,2.00E+07,-0.13081098,0.375533062,0.901217835,-0.172249299,0.437349402,-0.001848038,-0.10512101, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.973316472,0.000406943,9.15E-05,0.765832,0.610518372,0.00019829,0.000105671,1.361067632,0.000352227,0.00181,0.0175,15.7529,-1.80903,0.00441085,0.466536225,0.853739561,0.231199605,0.424553697,-0.016349596,-0.1047667, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.898398739,0.000710594,0.000168,0.936156,0.567228228,0.000195418,9.16E-05,0.86082387,0.000265909,0.00229,0.00262,17.9741,-0.330366,-0.029044567,0.440300649,-0.459968659,0.770532663,0.424201252,0.020611433,-0.134890844, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.888253139,0.000315402,0.0125795,1.12496,0.524786907,0.000200169,9.00E-05,2.063171469,0.00049462,0.00324,0.0315,15.5962,-3.25205,0.007226927,0.749298712,-0.579172114,-0.321027839,0.454692119,-0.005552517,-0.106714444, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.848396462,0.000165119,0.0014315,1.10063,0.626221659,0.000196037,0.00010993,1.474162102,0.000329577,0.00181,-2.00E+05,16.9016,2.00E+07,0.23652488,0.956461949,-0.170790025,0.008203001,0.416770043,0.014193121,-0.105802549, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.677563229,4.72E-05,0.0113855,1.49824,0.640651708,0.000230321,0.000117692,2.604033675,9.33E-05,0.00152,-2.00E+05,16.8496,2.00E+07,0.62636434,0.603036153,0.352441348,-0.346121667,0.411617264,0.005587583,-0.099876105, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.744747768,0.000513757,0.0017055,1.42607,0.605425414,0.000223898,0.000111084,2.470006252,0.000195804,0.000305,-2.00E+05,20.2583,2.00E+07,0.642552327,-0.551653012,0.522018012,0.101502002,0.407163874,-0.000835319,-0.097087538, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.754221317,0.000162922,0.006626,1.18266,0.582719309,0.000214904,8.82E-05,3.045757505,0.00014574,0.00255,0.0211,21.8888,-2.18811,0.490058339,0.479422808,0.556962652,-0.468816809,0.446126665,0.003683508,-0.099545879, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.824494045,0.000103339,0.0024885,1.24902,0.537943717,0.000210899,9.36E-05,2.760728969,0.000228339,0.000844,-2.00E+05,26.0156,2.00E+07,-0.40880931,0.624470539,-0.538894571,-0.390517779,0.4454174,-0.010502288,-0.105507471, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.74209924,0.000565088,0.000122,1.28493,0.502080803,0.000175359,7.82E-05,0.662146658,0.0002958,0.000903,0.00818,22.574,-0.845068,-0.187061917,-0.461908188,0.625392321,-0.600444094,0.444967497,0.011532292,-0.139407868, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.767593407,0.00052765,0.0060795,1.49847,0.606062033,0.00022615,8.83E-05,2.426136289,0.000187215,0.000415,-2.00E+05,22.9605,2.00E+07,0.51269216,0.050833502,0.685040523,-0.515055517,0.422750959,0.020863203,-0.102915699, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,0,
0.82261446,0.000439933,0.0040065,1.21255,0.67163387,0.000224593,0.000101326,2.810661883,0.00015592,0.000312,-2.00E+05,20.4004,2.00E+07,0.776930038,-0.175999497,0.553697491,0.242534496,0.408347128,-0.012292242,-0.10370533, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,0,
0.81814346,0.000792063,5.00E-07,1.04091,0.533911791,0.000208464,7.74E-05,2.138347837,0.000481536,0.00107,-2.00E+05,27.7266,2.00E+07,0.15760286,0.69073235,-0.495777128,-0.502250136,0.478627861,-0.00541284,-0.111114851, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,7,
0.949890652,0.001106161,0.0055565,0.793169,0.523513668,0.000195562,0.000100329,0.68993649,0.000304223,0.00251,-2.00E+05,23.3727,2.00E+07,-0.244200218,0.580834018,-0.203334331,0.749435285,0.408316668,0.026146033,-0.150081058, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,0,unreachable
0.92207642,0.000269049,0.035310501,0.876469,0.610306165,0.000202248,0.000102868,0.935853114,0.000290299,0.00213,0.000627,25.4044,-0.126707,-0.301268541,0.308561489,0.898311525,0.084044497,0.436998577,-0.029606867,-0.103683246, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,9,
0.782940875,0.000194357,0.049311502,1.41183,0.527545593,0.000199253,9.81E-05,1.384484717,0.000500953,0.00111,-2.00E+05,29.7791,2.00E+07,-0.276521287,0.846106429,0.454010522,-0.038914456,0.461364134,-0.009109301,-0.114330766, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,0,
0.523607057,0.000204997,0.0098435,1.44124,0.742510874,0.000242031,0.000117614,2.672181713,2.12E-05,9.42E-05,-2.00E+05,24.8801,2.00E+07,0.477717017,0.633573112,0.151820474,-0.5893404,0.423803091,0.013436444,-0.070247474, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,0,
0.983670499,0.000440257,0.016305501,0.892308,0.518420709,0.000195113,8.93E-05,2.578269839,0.000300524,0.00878,0.0825,25.942,-8.51781,-0.133314724,0.631630843,-0.519740103,-0.559589035,0.456312189,-0.00356175,-0.125166393, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,8,
0.698713861,0.000694667,0.009128,1.42662,0.607123066,0.000226647,0.000112067,2.475562693,0.000191348,0.00182,-2.00E+05,27.6759,2.00E+07,0.763320385,0.315866499,0.555139498,0.0969045,0.392165335,-0.004467123,-0.10467881, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,0,
0.940041051,0.001132834,0.011290501,0.962892,0.55831555,0.000194918,9.13E-05,0.740136536,0.000310487,0.000722,-2.00E+05,23.3797,2.00E+07,-0.110717672,0.686163923,-0.393731303,0.601578199,0.420498325,0.025327406,-0.119324266, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.965259838,0.001364845,0.0010035,0.81483,0.511842306,0.000189123,9.74E-05,1.510611189,0.000362449,0.00348,0.00794,16.5641,-0.898599,-0.4654074,0.500337106,-0.503640107,0.528588095,0.409018945,-0.011901516,-0.13478196, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.66360983,6.47E-05,9.95E-05,1.4436,0.690520258,0.000193978,9.04E-05,1.552352735,0.00040923,0.00123,0.00996,18.6209,-1.03267,-0.048005471,0.290987077,0.947362942,-0.124601174,0.443778836,-0.006847739,-0.107702643, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,1,
0.9593163,0.000305727,0.0007665,0.905308,0.50038315,0.000186813,9.33E-05,1.408204703,0.0003023,0.00103,-2.00E+05,20.9137,2.00E+07,0.6394595,-0.76133689,0.0008651,-0.107037099,0.429206044,-0.024406202,-0.135708179, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,9,
0.92530155,0.000706264,0.012102001,0.807582,0.512478925,0.000187238,9.86E-05,1.409014035,0.000209669,0.00347,0.0477,16.8714,-4.8784,0.768875861,-0.583922761,-0.215692754,0.146084753,0.436034148,-0.009207938,-0.148796523, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.59606104,0.000318525,0.0060515,1.42301,0.697310869,0.000235253,9.68E-05,2.94888258,9.78E-05,0.000174,-2.00E+05,19.3253,2.00E+07,0.65185723,0.187099352,0.660159456,-0.322901653,0.409826283,0.004674505,-0.089087575, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.85068174,4.91E-05,0.0039195,1.08634,0.495290191,0.000184196,8.35E-05,0.783629612,0.000306865,0.00382,0.00848,22.2629,-0.962682,-0.289068989,-0.25324908,0.657237219,-0.648338848,0.44251823,0.011347485,-0.150932285, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.796310695,0.001062868,0.008358,1.08487,0.509295826,0.000178306,8.72E-05,0.967970168,0.000368901,0.0012,0.0193,22.8237,-1.96873,0.651304578,-0.046852001,-0.477546006,0.587841007,0.464256551,0.00755195,-0.164157251, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,0,unreachable
0.744215782,0.000385883,0.0031115,1.34253,0.561710855,0.000195989,0.000113789,1.437771417,0.000300672,0.00245,-2.00E+05,23.8207,2.00E+07,-0.357283445,0.929509469,-0.034590501,0.084641503,0.420173312,-0.01986259,-0.110268596, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,0,
0.962448546,0.000373293,0.021966,0.929861,0.519481743,0.000189404,8.70E-05,0.634961572,0.000263392,0.00133,-2.00E+05,21.056,2.00E+07,-0.257445026,0.378602693,0.603273208,0.653026413,0.441228472,-0.012580118,-0.135769815, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,10,
0.784858068,0.000740507,0.0030795,1.31884,0.570411326,0.000190876,0.000118158,1.086557873,0.000307542,0.000775,-2.00E+05,26.3467,2.00E+07,-0.30724229,0.903772578,-0.083680049,0.285998168,0.398116479,-0.011035622,-0.116046285, pitcher,0.707106781,0.707106781,0,0,0.42204,5.42E-34,-0.295,0,1.39E+18,2,
0.186941693,0.000163357,0.097408504,1.52396,0.702828241,8.77E-05,0.000105881,2.944583728,1.07E-05,0.00222,-2.00E+05,34.3162,2.00E+07,-0.055883998,0.770625641,-0.062818487,-0.631717451,0.395591504,0.001837211,-0.27071683, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,10,
0.150061717,0.000171247,0.850791527,1.4993,0.564469541,8.74E-05,8.46E-05,2.9472539,1.95E-05,0.000652,-2.00E+05,37.2057,2.00E+07,0.581252544,-0.274087645,0.718255736,0.266702345,0.383041923,-0.025602104,-0.266770029, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.16727354,0.000202094,0.131310505,1.52875,0.672058284,8.85E-05,0.000102041,2.926309292,1.10E-05,0.00299,-2.00E+05,38.2263,2.00E+07,-0.003157683,0.778968277,-0.000611849,-0.627055084,0.405296233,0.008582461,-0.271312129, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,8,
0.192508228,5.26E-05,0.170803505,1.48537,0.788135291,8.91E-05,0.000105855,2.852834367,2.92E-06,0.00241,-2.00E+05,35.9152,2.00E+07,0.139016816,0.77879886,0.18931825,-0.581640147,0.377683138,0.005589,-0.264778076, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.1355049,0.000220756,0.450783514,1.45352,0.661235748,8.72E-05,0.000113047,2.890384144,5.89E-06,0.00815,-2.00E+05,43.2018,2.00E+07,-0.214818711,0.747008875,-0.256022881,-0.574702485,0.400682819,-0.008967214,-0.263694237, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.303538278,7.46E-05,0.015974001,1.47271,0.867288351,9.13E-05,9.92E-05,2.926522257,2.49E-06,0.000568,-2.00E+05,41.348,2.00E+07,-0.240882066,0.729755704,-0.268970082,-0.580592402,0.39821753,-0.028603826,-0.26422084, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.258411417,4.97E-05,0.065786002,1.48564,0.915034834,9.33E-05,9.23E-05,2.894127041,1.03E-06,0.000336,-2.00E+05,39.7402,2.00E+07,0.523671761,-0.408533009,0.674935015,0.321452007,0.399924913,-0.031099596,-0.263716598, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.258411417,4.97E-05,0.065786002,1.48564,0.915034834,9.33E-05,9.23E-05,2.894127041,1.03E-06,0.000336,-2.00E+05,39.7402,2.00E+07,0.523671761,-0.408533009,0.674935015,0.321452007,0.399924913,-0.031099596,-0.263716598, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.294450211,5.66E-05,0.050116502,1.47018,0.902090232,9.04E-05,9.73E-05,2.984235483,5.05E-06,0.000678,-2.00E+05,38.3349,2.00E+07,0.567440789,-0.382271957,0.657044962,0.316498056,0.396058227,-0.053575663,-0.266883441, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.526787191,4.77E-05,0.020940501,1.50867,0.920127792,9.15E-05,9.36E-05,2.907835226,5.13E-06,0.000341,-2.00E+05,39.3618,2.00E+07,0.512790791,0.424721331,0.659364621,-0.349135635,0.394035392,0.038525295,-0.268051041, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.325915878,1.81E-05,2.60E-05,1.48373,0.913124974,9.18E-05,0.000101316,2.832082532,5.94E-06,0.000345,-2.00E+05,41.4461,2.00E+07,-0.277669818,0.711262779,-0.382614036,-0.520203067,0.394095428,-0.036110811,-0.264982765, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,1,
0.175963689,0.000195186,0.089731503,1.528,0.70601134,8.80E-05,8.57E-05,2.911986663,1.54E-05,0.0128,0.0062,34.3281,-1.00366,0.619760345,-0.058254102,0.781282926,0.045831902,0.38423699,0.003219428,-0.270676952, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,10,
0.176397477,0.000162028,0.111558503,1.52743,0.705586926,8.85E-05,0.000109686,2.9514951,7.60E-06,0.002,-2.00E+05,36.0496,2.00E+07,-0.020251997,0.770082457,-0.034898696,-0.636667062,0.390297675,-0.000257359,-0.269318299, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,9,
0.174901254,0.000212181,0.099001503,1.51919,0.732749369,8.78E-05,8.43E-05,2.929195008,1.09E-05,0.0153,-2.00E+05,33.4922,2.00E+07,0.625521541,0.061703599,0.775420789,-0.060316399,0.393526095,0.003314893,-0.269611503, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,2,
0.132945411,0.000136044,0.149835505,1.52124,0.756092095,9.01E-05,8.60E-05,2.940528798,5.64E-06,0.00203,0.00819,30.969,-0.880232,0.627129589,-0.123141805,0.764243528,0.086466203,0.394206782,-0.008418916,-0.26662212, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.171394915,0.000156599,0.125010504,1.48472,0.708345612,8.80E-05,9.48E-05,2.940756867,1.75E-05,0.0026,-2.00E+05,41.9399,2.00E+07,0.62438414,0.112845801,0.765885705,-0.104064201,0.374712028,0.002627252,-0.266950651, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,1,
0.158000703,0.00016792,0.141938004,1.5013,0.724261107,8.87E-05,9.04E-05,2.771057149,6.22E-06,0.0022,-2.00E+05,40.8149,2.00E+07,0.560773301,-0.087510005,0.820537043,0.067781004,0.382144475,-0.001883846,-0.261569879, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,2,
0.173463807,0.000148557,0.149031503,1.52005,0.69540101,8.83E-05,9.33E-05,2.885448054,1.68E-05,0.00279,-2.00E+05,39.1776,2.00E+07,0.607644118,-0.087398502,0.786772515,0.064180501,0.374683301,-0.01352571,-0.267576381, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,10,
0.142217021,5.63E-05,0.062118502,1.48183,0.820178487,9.17E-05,9.48E-05,2.968409364,2.07E-06,0.00363,-2.00E+05,39.6385,2.00E+07,0.600655311,-0.243982849,0.722862748,0.239071149,0.383667456,-0.007584542,-0.26364594, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.37935578,4.41E-05,0.016644501,1.5203,0.9171569,9.19E-05,9.37E-05,2.909669056,1.57E-06,0.000473,-2.00E+05,42.1061,2.00E+07,0.531458245,0.398054923,0.67555114,-0.320523119,0.390524018,0.03176103,-0.265919557, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,4,
0.169481567,3.92E-05,0.055116501,1.49378,0.817207594,9.13E-05,9.85E-05,2.738936809,1.68E-06,0.00114,-2.00E+05,49.438,2.00E+07,0.527662089,-0.222539978,0.80375692,0.161317984,0.368878243,-0.015872511,-0.259703978, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,0,
0.39747729,7.47E-06,0.0213365,1.4926,0.953232021,9.08E-05,0.000101477,2.942848721,7.90E-07,0.000224,-2.00E+05,41.4038,2.00E+07,0.470311262,0.505843383,0.585023602,-0.425061378,0.377551325,0.045925421,-0.266480948, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,7,
0.856614921,0.000185746,0.036804501,0.93378,0.747603831,9.01E-05,9.93E-05,1.567446164,1.24E-05,0.00265,-2.00E+05,53.6525,2.00E+07,-0.002440972,-0.226266388,0.974057453,0.003105052,0.387073067,-0.01853709,-0.248629936, remote,0.707106781,0.707106781,0,0,0.388,5.42E-34,-0.295,0,1.39E+18,9,
0.763796141,0.000409042,0.801334523,0.884205,0.636619783,0.000125785,0.000118861,1.575499594,2.71E-05,0.00012,-2.00E+05,35.2653,2.00E+07,0.288110105,0.599763942,0.674420134,0.320051969,0.382077763,0.009908234,-0.188850598, soapdispenser,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,0,unreachable
0.884674775,3.93E-05,0.098496503,1.2523,0.841186939,0.000138113,9.39E-05,1.224071314,2.75E-06,0.000202,-2.00E+05,40.1788,2.00E+07,0.330250344,0.743884441,-0.580273782,-0.029205942,0.391664799,-0.007501164,-0.184616473, soapdispenser,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,0,
0.167997681,4.56E-05,0.790941525,1.48633,0.544522121,0.000107224,6.18E-05,2.503663481,2.56E-05,0.000788,-2.00E+05,35.7072,2.00E+07,0.18099289,0.637704255,0.588530114,-0.462825196,0.402013894,0.001551098,-0.233213867, soapdispenser,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,0,unreachable
0.528732267,4.61E-05,0.067950002,0.848355,0.836518394,0.00013937,9.76E-05,1.623973773,1.30E-06,0.000207,-2.00E+05,34.8482,2.00E+07,-0.006510411,0.719671094,-0.693607589,-0.030653618,0.378370787,0.01575501,-0.186698736, soapdispenser,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,0,
0.875798442,0.000112158,0.021810501,0.805312,0.878110887,0.000140827,9.86E-05,1.139808265,2.07E-05,0.000766,-2.00E+05,35.371,2.00E+07,-0.231072198,0.753753165,-0.45317067,0.416050656,0.373408151,-0.001639603,-0.191844926, soapdispenser,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,0,
0.88946231,0.000100495,0.040778001,0.777138,0.705162513,0.000139908,9.47E-05,1.134187791,3.96E-05,0.00139,-2.00E+05,44.136,2.00E+07,0.056174277,0.248591404,-0.667420033,0.699712272,0.390289286,0.007230655,-0.20926947, soapdispenser,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,9,
0.438009123,9.16E-06,0.041306001,0.8788,0.943894931,0.000165787,8.60E-05,1.30309875,0,0,-1.00E+05,38.3853,1.00E+07,0.704924966,0.694113999,-0.0542598,0.1354342,0.387904124,-0.015257204,-0.156856381, soapdispenser,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,0,
0.944368009,0.000588268,0.001806,0.918287,0.662721194,0.000176205,9.80E-05,0.581960484,0.000135155,0.000965,-2.00E+05,29.7546,2.00E+07,0.131374501,0.848077501,-0.235728499,0.456001498,0.401724955,0.005996137,-0.149154832, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,9,
0.907917098,0.000503914,0.075496502,1.16764,0.692005704,0.000180951,9.97E-05,0.218499969,6.34E-05,0.000802,-2.00E+05,31.1584,2.00E+07,0.206597034,0.707693902,-0.056288595,0.673289389,0.398850906,-0.012443611,-0.136157067, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.822153935,0.00020149,0.041373501,1.44792,0.711528711,0.000169217,0.000106034,0.541880145,3.39E-05,0.000434,-2.00E+05,28.396,2.00E+07,-0.46173502,-0.381626054,0.780716923,-0.177885952,0.434004208,0.005044244,-0.147971141, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,0,
0.824619751,0.000354388,0.0092085,1.27856,0.756940922,0.000171012,0.000102535,1.017672022,3.40E-05,0.000385,-2.00E+05,31.3534,2.00E+07,0.035674255,0.952437562,-0.135270624,0.270724761,0.409699317,0.00139997,-0.145316807, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,1,
0.881463175,0.000385435,0.041833502,1.36723,0.708557818,0.000169433,0.00011265,0.510690751,2.18E-05,0.000529,-2.00E+05,28.6491,2.00E+07,0.509439973,-0.159912,-0.844720002,-0.036704,0.420434219,-0.014079921,-0.14787584, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,0,
0.865989105,0.00014209,0.407246014,0.929606,0.887660184,0.000182035,0.000101793,2.835348376,1.77E-06,0.000297,-2.00E+05,23.0988,2.00E+07,0.590355007,0.33733349,0.502276485,-0.534233484,0.422677273,0.012706158,-0.125151613, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.779180916,7.51E-05,0.042753501,1.49822,0.808719331,0.000170494,0.000103908,1.167777482,4.45E-05,0.00118,-2.00E+05,30.7757,2.00E+07,-0.181309705,-0.34202717,0.917943839,-0.086737043,0.410017653,0.018025712,-0.150320237, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,0,
0.885544057,0.000583765,0.050599502,0.902584,0.693915563,0.000171703,9.06E-05,0.692639411,1.86E-05,0.00081,-2.00E+05,33.7302,2.00E+07,-0.110116693,0.894486749,-0.021332019,0.432796389,0.41811884,-0.008400994,-0.149526816, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.915162049,0.000289227,0.0022785,0.730988,0.707284579,0.000172812,0.000113451,0.783511683,6.15E-05,0.000973,-2.00E+05,29.1494,2.00E+07,-0.382250412,-0.147526507,0.911341446,-0.039715502,0.430341021,0.003950021,-0.161799332, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.955584527,6.88E-05,0.0130545,1.10114,0.664631053,0.000174461,0.000106757,0.467285067,3.85E-05,0.00113,-2.00E+05,28.2571,2.00E+07,-0.438707289,0.524201844,0.669125746,0.29158031,0.423313777,-0.014166042,-0.147665135, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,0,
0.686073205,0.000277066,0.002562,1.39827,0.784952192,0.00017124,0.000110272,0.949624561,6.58E-05,0.000306,-2.00E+05,29.5094,2.00E+07,0.112241315,0.941313654,-0.120042236,0.29482258,0.397675689,-0.002829051,-0.146890561, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,0,
0.737677424,8.45E-05,0.412328014,0.912103,0.884477085,0.000184059,0.000103059,2.692596026,1.77E-06,0.000336,-2.00E+05,26.7514,2.00E+07,0.406496225,-0.471967996,0.245794226,0.742692553,0.431557885,-0.003360028,-0.12424673, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,unreachable
0.950397854,9.58E-05,0.0085995,1.0737,0.714924016,0.000172084,0.000106904,0.80870884,3.14E-05,0.000678,-2.00E+05,32.8577,2.00E+07,-0.312655402,-0.341001164,0.857129578,-0.226481109,0.425344987,0.005209182,-0.146939945, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,8,
0.874141145,3.54E-05,0.333746011,1.16115,0.923310891,0.000183976,0.000109825,2.883622753,1.17E-06,0.000285,-2.00E+05,22.9506,2.00E+07,-0.083219131,-0.615601392,-0.195208783,0.758948637,0.420996377,-0.015767142,-0.133694405, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.882944683,0.000320935,0.019304001,1.21683,0.697310869,0.000170398,0.000102162,0.593323732,3.04E-05,0.000613,-2.00E+05,26.8569,2.00E+07,0.269729736,0.758123737,-0.450733283,0.386437286,0.41309776,0.008991511,-0.148092751, wineglass,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
